＜魚類＞どじょう 水煮 ,83,17.1,1.2,0,0,100,330,1200,47,6.4,3.1,1,0.08,1.00,0.08,6.3,11,0,0.3
＜魚類＞とびうお 生 ,96,21.0,0.7,0.1,0,64,320,13,37,0.5,0.8,0,0.01,0.10,0.47,3.3,8,1,0.2
＜魚類＞ナイルティラピア 生 ,134,19.8,5.3,0.2,0,60,370,29,24,0.5,0.4,0,0.04,0.20,0.67,2.3,5,1,0.2
＜魚類＞なまず 生 ,159,18.4,8.6,0,0,46,320,18,23,0.4,0.6,0,0.33,0.10,0.16,2.3,10,0,0.1
＜魚類＞にぎす 生 ,91,18.7,1.2,0.1,0,190,320,70,27,0.4,0.4,0,0.12,0.26,0.15,3.4,8,1,0.5
＜魚類＞にしん 生 ,216,17.4,15.1,0.1,0,110,350,27,33,1.0,1.1,0,0.01,0.23,0.42,17.4,13,0,0.3
＜魚類＞にしん 身欠きにしん ,246,20.9,16.7,0.2,0,170,430,66,38,1.5,1.3,0,0.01,0.03,0.21,12.6,12,0,0.4
＜魚類＞にしん 開き干し ,264,18.5,19.7,0.2,0,360,350,25,33,1.9,1.0,0,0.01,0.03,0.25,9.0,7,0,0.9
＜魚類＞にしん くん製 ,305,23.1,22.1,0,0,3900,280,150,36,3.5,1.1,0,0.01,0.35,0.10,14.5,16,0,9.9
＜魚類＞にしん かずのこ 生 ,162,25.2,6.7,0.2,0,320,210,50,34,1.2,2.3,0,0.15,0.22,0.26,11.4,120,0,0.8
＜魚類＞にしん かずのこ 乾 ,385,65.2,13.6,0.5,0,1400,46,65,150,1.9,5.4,0,0,0.07,0.28,4.8,23,0,3.6
＜魚類＞にしん かずのこ 塩蔵 水戻し ,89,15.0,3.0,0.6,0,480,2,8,4,0.4,1.3,0,0,0.01,0.04,4.5,0,0,1.2
＜魚類＞はぜ 生 ,83,19.1,0.2,0.1,0,93,350,42,27,0.2,0.6,0,0.04,0.04,0.07,2.7,8,1,0.2
＜魚類＞はぜ つくだ煮 ,284,24.3,3.0,39.9,0,2200,480,1200,73,12.4,3.2,0,0.11,0.41,0.06,6.8,230,0,5.6
＜魚類＞はぜ 甘露煮 ,265,21.1,2.2,40.3,0,1500,200,980,58,4.2,2.7,0,0.05,0.11,0.03,5.8,15,0,3.8
＜魚類＞はたはた 生 ,113,14.1,5.7,0,0,180,250,60,18,0.5,0.6,0,0.02,0.14,0.08,1.7,7,0,0.5
＜魚類＞はたはた 生干し ,167,16.7,10.3,0,0,510,240,17,23,0.3,0.8,0,0.05,0.05,0.08,3.5,11,3,1.3
＜魚類＞はまふえふき 生 ,90,20.5,0.3,0.1,0,80,450,43,29,0.3,0.5,0,0.15,0.07,0.30,3.7,3,0,0.2
＜魚類＞はも 生 ,144,22.3,5.3,0,0,66,450,79,29,0.2,0.6,0,0.04,0.18,0.23,1.9,21,1,0.2
＜魚類＞ひらまさ 生 ,142,22.6,4.9,0.1,0,47,450,12,36,0.4,0.7,0,0.20,0.14,0.52,2.1,8,3,0.1
＜魚類＞ひらめ 天然 生 ,103,20.0,2.0,0,0,46,440,22,26,0.1,0.4,0,0.04,0.11,0.33,1.0,16,3,0.1
＜魚類＞ひらめ 養殖 皮つき 生 ,126,21.6,3.7,0,0,43,440,30,30,0.1,0.5,0,0.12,0.34,0.44,1.5,13,5,0.1
＜魚類＞ひらめ 養殖 皮なし 刺身 ,113,21.2,2.5,0.1,0,41,470,8,31,0.1,0.3,0,0.22,0.07,0.48,1.1,12,10,0.1
＜魚類＞（ふぐ類） とらふぐ 養殖 生 ,85,19.3,0.3,0.2,0,100,430,6,25,0.2,0.9,0,0.06,0.21,0.45,1.9,3,0,0.3
＜魚類＞（ふぐ類） まふぐ 生 ,84,18.9,0.4,0,0,83,470,5,24,0.2,1.5,0,0.04,0.17,0.50,3.0,3,0,0.2
＜魚類＞ふな 生 ,101,18.2,2.5,0.1,0,30,340,100,23,1.5,1.9,0,0.55,0.14,0.11,5.5,14,1,0.1
＜魚類＞ふな 水煮 ,112,20.3,2.8,0.1,0,46,310,140,24,1.5,2.1,0,0.49,0.12,0.10,4.4,8,0,0.1
＜魚類＞ふな 甘露煮 ,272,15.5,3.6,44.4,0,1300,240,1200,58,6.5,5.2,0,0.16,0.16,0.03,6.7,13,0,3.3
＜魚類＞ぶり 成魚 生 ,257,21.4,17.6,0.3,0,32,380,5,26,1.3,0.7,0,0.23,0.36,0.42,3.8,7,2,0.1
＜魚類＞ぶり 成魚 焼き ,304,26.2,20.4,0.3,0,40,440,6,28,2.3,0.9,0,0.24,0.39,0.38,3.8,6,2,0.1
＜魚類＞ぶり はまち 養殖 皮つき 生 ,251,20.7,17.2,0.3,0,38,340,19,29,1.0,0.8,0,0.16,0.21,0.45,4.6,9,2,0.1
＜魚類＞ぶり はまち 養殖 皮なし 刺身 ,203,21.0,12.0,0.3,0,36,390,5,29,1.1,0.5,0,0.17,0.23,0.53,6.6,9,3,0.1
＜魚類＞ほうぼう 生 ,122,19.6,4.2,0,0,110,380,42,34,0.4,0.5,0,0.09,0.15,0.44,2.2,5,3,0.3
＜魚類＞ホキ 生 ,84,17.0,1.3,0,0,160,330,20,24,0.3,0.4,0,0.03,0.16,0.07,0.7,13,0,0.4
＜魚類＞ほっけ 生 ,115,17.3,4.4,0.1,0,81,360,22,33,0.4,1.1,0,0.09,0.17,0.17,10.7,9,1,0.2
＜魚類＞ほっけ 塩ほっけ ,123,18.1,4.9,0.1,0,1400,350,20,30,0.5,0.4,0,0.10,0.27,0.18,7.3,2,0,3.6
＜魚類＞ほっけ 開き干し 生 ,176,20.6,9.4,0.1,0,690,390,170,37,0.5,0.9,0,0.10,0.24,0.21,5.3,7,4,1.8
＜魚類＞ほっけ 開き干し 焼き ,200,23.1,10.9,0.2,0,770,410,180,41,0.6,1.0,0,0.14,0.26,0.17,5.3,11,2,2.0
＜魚類＞ぼら 生 ,128,19.2,5.0,0.1,0,87,330,17,24,0.7,0.5,0,0.16,0.26,0.43,4.7,4,1,0.2
＜魚類＞ぼら からすみ ,423,40.4,28.9,0.3,0,1400,170,9,23,1.5,9.3,7,0.01,0.93,0.26,28.4,62,10,3.6
＜魚類＞ほんもろこ 生 ,113,17.5,4.1,0.1,0,86,320,850,39,1.3,3.4,0,0.03,0.20,0.13,9.0,37,2,0.2
＜魚類＞（まぐろ類） きはだ 生 ,106,24.3,0.4,0,0,43,450,5,37,2.0,0.5,0,0.15,0.09,0.64,5.8,5,0,0.1
＜魚類＞（まぐろ類） くろまぐろ 赤身 生 ,125,26.4,1.4,0.1,0,49,380,5,45,1.1,0.4,0,0.10,0.05,0.85,1.3,8,2,0.1
＜魚類＞（まぐろ類） くろまぐろ 脂身 生 ,344,20.1,27.5,0.1,0,71,230,7,35,1.6,0.5,0,0.04,0.07,0.82,1.0,8,4,0.2
＜魚類＞（まぐろ類） びんなが 生 ,117,26.0,0.7,0.2,0,38,440,9,41,0.9,0.5,0,0.13,0.10,0.94,2.8,4,1,0.1
＜魚類＞（まぐろ類） みなみまぐろ 赤身 生 ,93,21.6,0.1,0.1,0,43,400,5,27,1.8,0.4,0,0.03,0.05,1.08,2.2,5,0,0.1
＜魚類＞（まぐろ類） みなみまぐろ 脂身 生 ,352,20.3,28.3,0.1,0,44,280,9,29,0.6,0.4,0,0.10,0.06,1.00,1.5,4,5,0.1
＜魚類＞（まぐろ類） めじまぐろ 生 ,152,25.2,4.8,0.1,0,42,410,9,40,1.8,0.5,0,0.19,0.19,0.73,6.9,6,1,0.1
＜魚類＞（まぐろ類） めばち 生 ,108,22.8,1.2,0.2,0,49,420,4,35,1.4,0.4,0,0.03,0.08,0.46,4.5,4,0,0.1
＜魚類＞（まぐろ類） 缶詰 水煮 フレーク ライト ,71,16.0,0.7,0.2,0,210,230,5,26,0.6,0.7,0,0.01,0.04,0.26,1.1,4,0,0.5
＜魚類＞（まぐろ類） 缶詰 水煮 フレーク ホワイト ,97,18.3,2.5,0.4,0,260,280,6,34,1.0,0.7,0,0.07,0.03,0.15,1.4,7,0,0.7
＜魚類＞（まぐろ類） 缶詰 味付け フレーク ,136,19.0,2.3,9.9,0,760,280,24,31,4.0,1.0,0,0.07,0.03,0.16,3.7,13,0,1.9
＜魚類＞（まぐろ類） 缶詰 油漬 フレーク ライト ,267,17.7,21.7,0.1,0,340,230,4,25,0.5,0.3,44,0.01,0.03,0.26,1.1,3,0,0.9
＜魚類＞（まぐろ類） 缶詰 油漬 フレーク ホワイト ,288,18.8,23.6,0.1,0,370,190,2,27,1.8,0.4,0,0.05,0.13,0.15,2.0,2,0,0.9
＜魚類＞マジェランあいなめ 生 ,272,13.3,22.9,0.1,0,65,300,10,18,0.1,0.3,0,0.02,0.08,0.04,0.6,5,0,0.2
＜魚類＞まながつお 生 ,175,17.1,10.9,0,0,160,370,21,25,0.3,0.5,0,0.22,0.13,0.30,1.4,7,1,0.4
＜魚類＞みなみくろたち 生 ,120,21.7,3.0,0.1,0,120,460,22,34,0.6,0.5,0,0.06,0.20,0.50,6.5,4,1,0.3
＜魚類＞みなみだら 生 ,72,16.4,0.3,0,0,220,320,23,41,0.3,0.3,0,0.03,0.27,0.09,1.6,11,0,0.6
＜魚類＞むつ 生 ,189,16.7,12.6,0,0,85,390,25,20,0.5,0.4,0,0.03,0.16,0.10,1.9,6,0,0.2
＜魚類＞むつ 水煮 ,173,22.2,8.4,0,0,80,410,49,23,0.6,0.4,0,0.04,0.16,0.13,2.5,4,0,0.2
＜魚類＞めじな 生 ,125,19.4,4.5,0.1,0,91,380,27,30,0.3,0.9,0,0.05,0.38,0.16,1.8,2,0,0.2
＜魚類＞めばる 生 ,109,18.1,3.5,0,0,75,350,80,27,0.4,0.4,0,0.07,0.17,0.11,1.5,5,2,0.2
＜魚類＞メルルーサ 生 ,77,17.0,0.6,0,0,140,320,12,38,0.2,0.4,0,0.09,0.04,0.07,0.8,5,0,0.4
＜魚類＞やつめうなぎ 生 ,273,15.8,21.8,0.2,0,49,150,7,15,2.0,1.6,0,0.25,0.85,0.20,4.9,19,2,0.1
＜魚類＞やつめうなぎ 干しやつめ ,508,50.3,31.2,0.5,0,130,650,16,49,31.6,5.9,0,0.33,1.69,0.14,54.8,100,0,0.3
＜魚類＞やまめ 養殖 生 ,119,18.4,4.3,0.3,0,50,420,85,28,0.5,0.8,0,0.15,0.16,0.22,6.6,13,3,0.1
＜魚類＞わかさぎ 生 ,77,14.4,1.7,0.1,0,200,120,450,25,0.9,2.0,0,0.01,0.14,0.17,7.9,21,1,0.5
＜魚類＞わかさぎ つくだ煮 ,317,28.7,5.5,38.2,0,1900,480,970,69,2.6,4.4,0,0.24,0.32,0.06,9.4,59,0,4.8
＜魚類＞わかさぎ あめ煮 ,313,26.3,5.1,40.4,0,1600,410,960,66,2.1,5.2,0,0.28,0.35,0.06,11.3,52,0,4.1
＜貝類＞あかがい 生 ,74,13.5,0.3,3.5,0,300,290,40,55,5.0,1.5,1,0.20,0.20,0.10,59.2,20,2,0.8
＜貝類＞あげまき 生 ,48,8.1,0.6,2.0,0,600,120,66,49,4.1,1.5,0,0.30,0.14,0.04,59.4,11,1,1.5
＜貝類＞あさり 生 ,30,6.0,0.3,0.4,0,870,140,66,100,3.8,1.0,0,0.02,0.16,0.04,52.4,11,1,2.2
＜貝類＞あさり つくだ煮 ,225,20.8,2.4,30.1,0,2900,270,260,79,18.8,2.8,4,0.02,0.18,0.09,14.5,42,0,7.4
＜貝類＞あさり 缶詰 水煮 ,114,20.3,2.2,1.9,0,390,9,110,46,29.7,3.4,3,0,0.09,0.01,63.8,10,0,1.0
＜貝類＞あさり 缶詰 味付け ,130,16.6,1.9,11.5,0,640,35,87,44,27.8,3.2,4,0,0.06,0.01,36.1,1,0,1.6
＜貝類＞あわび 生 ,73,12.7,0.3,4.0,0,330,200,20,54,1.5,0.7,23,0.10,0.09,0.02,0.4,22,1,0.8
＜貝類＞あわび 干し ,273,38.0,1.6,23.8,0,2900,490,39,110,2.0,1.6,3,0.36,0.11,0.05,2.4,87,0,7.4
＜貝類＞あわび 塩辛 ,100,14.8,3.9,1.4,0,2600,180,55,88,33.9,2.2,92,0.20,0.70,0.10,12.1,130,0,6.6
＜貝類＞あわび 水煮缶詰 ,90,19.4,0.4,1.0,0,570,130,20,58,1.8,0.6,0,0.04,0.04,0.02,0.7,3,0,1.4
＜貝類＞いがい 生 ,70,10.3,1.4,3.2,0,540,230,43,73,3.5,1.0,0,0.01,0.37,0.02,10.3,42,5,1.4
＜貝類＞いたやがい 養殖 生 ,59,10.8,0.8,1.5,0,450,260,48,74,2.0,6.1,0,0,0.20,0.07,13.1,14,0,1.1
＜貝類＞エスカルゴ 水煮缶詰 ,82,16.5,1.0,0.8,0,260,5,400,37,3.9,1.5,5,0,0.09,0,0.6,1,0,0.7
＜貝類＞かき 養殖 生 ,60,6.6,1.4,4.7,0,520,190,88,74,1.9,13.2,0,0.04,0.14,0.08,28.1,40,3,1.3
＜貝類＞かき 養殖 水煮 ,91,9.5,2.2,7.4,0,420,170,58,33,2.6,14.5,0,0.04,0.14,0.06,20.3,26,2,1.1
＜貝類＞かき くん製油漬缶詰 ,298,12.5,22.6,11.2,0,300,140,35,42,4.5,25.4,0,0.05,0.09,0.02,32.2,25,0,0.8
＜貝類＞さざえ 生 ,89,19.4,0.4,0.8,0,240,250,22,54,0.8,2.2,3,0.04,0.09,0.05,1.3,16,1,0.6
＜貝類＞さざえ 焼き ,97,21.3,0.4,0.9,0,280,220,29,67,0.9,2.5,2,0.04,0.10,0.06,1.1,22,1,0.7
＜貝類＞さるぼう 味付け缶詰 ,135,15.9,2.2,12.9,0,870,55,60,41,11.3,4.1,0,0.01,0.07,0.04,24.9,11,0,2.2
＜貝類＞しじみ 生 ,64,7.5,1.4,4.5,0,180,83,240,10,8.3,2.3,2,0.02,0.44,0.10,68.4,26,2,0.4
＜貝類＞しじみ 水煮 ,113,15.4,2.7,5.5,0,100,66,250,11,14.8,4.0,5,0.02,0.57,0.04,81.6,37,1,0.3
＜貝類＞たいらがい 貝柱 生 ,100,21.8,0.2,1.5,0,260,260,16,36,0.6,4.3,0,0.01,0.09,0.06,0,25,2,0.7
＜貝類＞たにし 生 ,80,13.0,1.1,3.6,0,23,70,1300,77,19.4,6.2,1,0.11,0.32,0.05,17.8,28,0,0.1
＜貝類＞つぶ 生 ,86,17.8,0.2,2.3,0,380,160,60,92,1.3,1.2,0,0,0.12,0.11,6.5,15,0,1.0
＜貝類＞とこぶし 生 ,84,16.0,0.4,3.0,0,260,250,24,55,1.8,1.4,0,0.15,0.14,0.07,3.2,24,1,0.7
＜貝類＞とりがい 斧足 生 ,86,12.9,0.3,6.9,0,100,150,19,43,2.9,1.6,0,0.16,0.06,0.04,10.1,18,1,0.3
＜貝類＞ばい 生 ,87,16.3,0.6,3.1,0,220,320,44,84,0.7,1.3,0,0.03,0.14,0.11,4.3,14,2,0.6
＜貝類＞ばかがい 生 ,61,10.9,0.5,2.4,0,300,220,42,51,1.1,1.8,0,0.14,0.06,0.08,7.9,18,1,0.8
＜貝類＞（はまぐり類） はまぐり 生 ,39,6.1,0.6,1.8,0,780,160,130,81,2.1,1.7,0,0.08,0.16,0.08,28.4,20,1,2.0
＜貝類＞（はまぐり類） はまぐり 水煮 ,89,14.9,1.5,2.9,0,490,180,130,69,3.9,2.5,1,0.15,0.27,0.05,20.3,23,1,1.2
＜貝類＞（はまぐり類） はまぐり 焼き ,77,13.3,1.0,2.8,0,770,230,140,87,3.3,2.4,0,0.13,0.29,0.12,33.4,27,2,2.0
＜貝類＞（はまぐり類） はまぐり つくだ煮 ,219,27.0,2.8,21.4,0,2800,320,120,95,7.2,4.2,2,0.02,0.10,0.11,45.4,49,0,7.1
＜貝類＞（はまぐり類） ちょうせんはまぐり 生 ,42,6.5,0.4,2.7,0,510,170,160,69,5.1,1.2,0,0.13,0.12,0.07,19.1,21,1,1.3
＜貝類＞ほたてがい 生 ,72,13.5,0.9,1.5,0,320,310,22,59,2.2,2.7,1,0.05,0.29,0.07,11.4,87,3,0.8
＜貝類＞ほたてがい 水煮 ,100,17.6,1.9,1.9,0,250,330,24,57,2.8,3.1,2,0.04,0.29,0.06,18.0,83,2,0.6
＜貝類＞ほたてがい 貝柱 生 ,88,16.9,0.3,3.5,0,120,380,7,41,0.2,1.5,0,0.01,0.06,0.11,1.7,61,2,0.3
＜貝類＞ほたてがい 貝柱 焼き ,122,23.8,0.3,4.6,0,150,480,13,56,0.3,2.2,0,0.01,0.08,0.14,2.1,41,1,0.4
＜貝類＞ほたてがい 貝柱 煮干し ,322,65.7,1.4,7.6,0,2500,810,34,120,1.2,6.1,0,0.12,0.30,0.12,5.2,22,0,6.4
＜貝類＞ほたてがい 貝柱 水煮缶詰 ,94,19.5,0.6,1.5,0,390,250,50,37,0.7,2.7,0,0,0.05,0.09,2.6,7,0,1.0
＜貝類＞ほっきがい 生 ,73,11.1,1.1,3.8,0,250,260,62,75,4.4,1.8,0,0.01,0.16,0.12,47.5,45,2,0.6
＜貝類＞みるがい 水管 生 ,82,18.3,0.4,0.3,0,330,420,55,75,3.3,1.0,0,0,0.14,0.05,9.1,13,1,0.8
＜えび・かに類＞（えび類） あまえび 生 ,87,19.8,0.3,0.1,0,300,310,50,42,0.1,1.0,0,0.02,0.03,0.04,2.4,25,0,0.8
＜えび・かに類＞（えび類） いせえび 生 ,92,20.9,0.4,0,0,350,400,37,39,0.1,1.8,0,0.01,0.03,0.14,0.3,15,1,0.9
＜えび・かに類＞（えび類） くるまえび 養殖 生 ,97,21.6,0.6,0,0,170,430,41,46,0.7,1.4,0,0.11,0.06,0.12,1.9,23,0,0.4
＜えび・かに類＞（えび類） くるまえび 養殖 ゆで ,124,28.2,0.5,0,0,200,500,61,57,1.0,1.8,0,0.09,0.05,0.08,2.0,17,0,0.5
＜えび・かに類＞（えび類） くるまえび 養殖 焼き ,103,23.5,0.4,0,0,180,400,55,49,1.4,1.6,0,0.11,0.05,0.08,2.3,15,1,0.5
＜えび・かに類＞（えび類） さくらえび ゆで ,91,18.2,1.5,0,0,830,250,690,92,0.5,1.4,0,0.10,0.08,0.09,4.3,41,0,2.1
＜えび・かに類＞（えび類） さくらえび 素干し ,312,64.9,4.0,0.1,0,1200,1200,2000,310,3.2,4.9,0,0.17,0.15,0.21,11.0,230,0,3.0
＜えび・かに類＞（えび類） さくらえび 煮干し ,273,59.1,2.5,0.1,0,3400,680,1500,260,3.0,4.1,0,0.16,0.11,0.05,3.5,82,0,8.6
＜えび・かに類＞（えび類） 大正えび 生 ,95,21.7,0.3,0.1,0,200,360,34,45,0.1,1.4,0,0.03,0.04,0.07,2.1,45,1,0.5
＜えび・かに類＞（えび類） しばえび 生 ,83,18.7,0.4,0.1,0,250,260,56,30,1.0,1.0,0,0.02,0.06,0.10,1.1,57,2,0.6
＜えび・かに類＞（えび類） バナメイエビ 養殖 生 ,91,19.6,0.6,0.7,0,140,270,68,37,1.4,1.2,0,0.03,0.04,0.14,1.2,38,1,0.3
＜えび・かに類＞（えび類） バナメイエビ 養殖 天ぷら ,199,20.0,10.3,6.5,0.9,140,250,96,36,0.5,1.3,13,0.04,0.06,0.10,1.1,34,0,0.3
＜えび・かに類＞（えび類） ブラックタイガー 養殖 生 ,82,18.4,0.3,0.3,0,150,230,67,36,0.2,1.4,0,0.07,0.03,0.07,0.9,15,0,0.4
＜えび・かに類＞（えび類） 加工品 干しえび ,233,48.6,2.8,0.3,0,1500,740,7100,520,15.1,3.9,0,0.10,0.19,0.19,10.5,46,0,3.8
＜えび・かに類＞（えび類） 加工品 つくだ煮 ,244,25.9,2.2,30.1,0,1900,350,1800,110,3.9,3.1,0,0.14,0.11,0.08,6.3,35,0,4.8
＜えび・かに類＞（かに類） がざみ 生 ,65,14.4,0.3,0.3,0,360,300,110,60,0.3,3.7,0,0.02,0.15,0.18,4.7,22,0,0.9
＜えび・かに類＞（かに類） 毛がに 生 ,72,15.8,0.5,0.2,0,220,340,61,38,0.5,3.3,0,0.07,0.23,0.16,1.9,13,0,0.6
＜えび・かに類＞（かに類） 毛がに ゆで ,83,18.4,0.5,0.2,0,240,280,66,39,0.6,3.8,0,0.07,0.23,0.13,2.5,10,0,0.6
＜えび・かに類＞（かに類） ずわいがに 生 ,63,13.9,0.4,0.1,0,310,310,90,42,0.5,2.6,0,0.24,0.60,0.13,4.3,15,0,0.8
＜えび・かに類＞（かに類） ずわいがに ゆで ,69,15.0,0.6,0.1,0,240,240,120,55,0.7,3.1,0,0.21,0.57,0.11,7.2,9,0,0.6
＜えび・かに類＞（かに類） ずわいがに 水煮缶詰 ,73,16.3,0.4,0.2,0,670,21,68,29,0.5,4.7,0,0,0.03,0,0.2,1,0,1.7
＜えび・かに類＞（かに類） たらばがに 生 ,59,13.0,0.3,0.2,0,340,280,51,41,0.3,3.2,0,0.05,0.07,0.14,5.8,21,1,0.9
＜えび・かに類＞（かに類） たらばがに ゆで ,80,17.5,0.5,0.3,0,310,230,48,51,0.2,4.2,0,0.07,0.06,0.13,9.9,15,0,0.8
＜えび・かに類＞（かに類） たらばがに 水煮缶詰 ,90,20.6,0.3,0.1,0,580,90,52,34,0.2,6.3,0,0.02,0.10,0.04,6.1,4,0,1.5
＜えび・かに類＞（かに類） 加工品 がん漬 ,59,8.4,0.4,5.4,0,7500,250,4000,530,1.7,2.4,1,0.10,0.50,0.07,2.2,7,0,19.1
＜いか・たこ類＞（いか類） あかいか 生 ,89,17.9,1.4,0,0,200,330,12,46,0.1,1.2,0,0.01,0.02,0.10,2.3,2,1,0.5
＜いか・たこ類＞（いか類） けんさきいか 生 ,84,17.5,1.0,0.1,0,210,330,12,46,0.1,1.3,0,0.01,0.02,0.11,2.5,4,2,0.5
＜いか・たこ類＞（いか類） こういか 生 ,66,14.9,0.3,0.1,0,280,220,17,48,0.1,1.5,0,0.03,0.05,0.06,1.4,3,1,0.7
＜いか・たこ類＞（いか類） するめいか 生 ,83,17.9,0.8,0.1,0,210,300,11,46,0.1,1.5,0,0.07,0.05,0.21,4.9,5,1,0.5
＜いか・たこ類＞（いか類） するめいか 水煮 ,101,21.9,0.9,0.1,0,230,310,14,52,0.1,1.8,0,0.05,0.06,0.23,5.3,5,1,0.6
＜いか・たこ類＞（いか類） するめいか 焼き ,109,23.6,1.0,0.1,0,330,360,14,57,0.2,1.9,0,0.09,0.07,0.26,5.4,7,1,0.8
＜いか・たこ類＞（いか類） するめいか 胴 皮つき 生 ,86,18.6,0.7,0.1,0,200,330,10,48,0.1,1.4,0,0.06,0.04,0.27,4.4,6,2,0.5
＜いか・たこ類＞（いか類） するめいか 胴 皮なし 刺身 ,85,18.6,0.6,0.1,0,200,340,10,48,0.1,1.5,0,0.06,0.04,0.29,4.3,2,2,0.5
＜いか・たこ類＞（いか類） するめいか 胴 皮なし 天ぷら ,189,16.7,10.8,6.3,0.8,180,280,26,40,0.1,1.3,6,0.07,0.07,0.24,3.8,3,1,0.4
＜いか・たこ類＞（いか類） するめいか 耳・足 生 ,80,16.9,0.9,0,0,230,270,13,45,0.1,1.6,0,0.09,0.06,0.14,5.6,4,1,0.6
＜いか・たこ類＞（いか類） ほたるいか 生 ,84,11.8,3.5,0.2,0,270,290,14,39,0.8,1.3,0,0.19,0.27,0.15,14.0,34,5,0.7
＜いか・たこ類＞（いか類） ほたるいか ゆで ,104,17.7,2.9,0.4,0,240,240,22,32,1.1,1.9,1,0.20,0.30,0.09,14.0,29,0,0.6
＜いか・たこ類＞（いか類） ほたるいか くん製 ,325,43.1,7.5,21.3,0,1500,240,55,56,10.0,5.2,1,0.40,0.50,0.04,27.2,25,0,3.8
＜いか・たこ類＞（いか類） ほたるいか つくだ煮 ,260,27.0,6.7,22.9,0,1200,96,26,31,2.7,3.3,1,0.09,0.21,0.03,16.5,10,0,3.0
＜いか・たこ類＞（いか類） やりいか 生 ,85,17.6,1.0,0.4,0,170,300,10,42,0.1,1.2,0,0.04,0.03,0.10,1.1,5,2,0.4
＜いか・たこ類＞（いか類） 加工品 するめ ,334,69.2,4.3,0.4,0,890,1100,43,170,0.8,5.4,0,0.10,0.10,0.34,12.3,11,0,2.3
＜いか・たこ類＞（いか類） 加工品 さきいか ,279,45.5,3.1,17.3,0,2700,230,23,82,1.6,2.8,0,0.06,0.09,0.32,6.9,1,0,6.9
＜いか・たこ類＞（いか類） 加工品 くん製 ,206,35.2,1.5,12.8,0,2400,240,9,34,0.7,2.1,0,0.10,0.15,0.10,5.3,2,0,6.1
＜いか・たこ類＞（いか類） 加工品 切りいかあめ煮 ,318,22.7,4.7,46.1,0,1100,210,65,81,0.8,2.2,0,0.06,0.10,0.10,10.0,12,0,2.8
＜いか・たこ類＞（いか類） 加工品 いかあられ ,293,20.0,1.8,49.1,0,700,230,18,41,0.4,1.3,0,0.07,0.10,0.14,3.3,6,0,1.8
＜いか・たこ類＞（いか類） 加工品 塩辛 ,117,15.2,3.4,6.5,0,2700,170,16,48,1.1,1.7,0,0,0.10,0.31,16.7,13,0,6.9
＜いか・たこ類＞（いか類） 加工品 味付け缶詰 ,133,21.4,1.8,7.7,0,700,110,16,38,0.6,2.5,0,0.02,0.07,0.11,3.8,4,0,1.8
＜いか・たこ類＞（たこ類） いいだこ 生 ,70,14.6,0.8,0.1,0,250,200,20,43,2.2,3.1,0,0.01,0.08,0.11,2.0,37,1,0.6
＜いか・たこ類＞（たこ類） まだこ 生 ,76,16.4,0.7,0.1,0,280,290,16,55,0.6,1.6,0,0.03,0.09,0.07,1.3,4,0,0.7
＜いか・たこ類＞（たこ類） まだこ ゆで ,99,21.7,0.7,0.1,0,230,240,19,52,0.2,1.8,0,0.03,0.05,0.07,1.2,2,0,0.6
＜その他＞あみ つくだ煮 ,233,19.1,1.8,35.1,0,2700,350,490,100,7.1,1.7,7,0.13,0.21,0.08,7.0,35,0,6.9
＜その他＞あみ 塩辛 ,65,12.9,1.1,0.8,0,7800,280,460,82,0.5,0.8,0,0.07,0.07,0.09,2.7,22,0,19.8
＜その他＞うに 生うに ,120,16.0,4.8,3.3,0,220,340,12,27,0.9,2.0,27,0.10,0.44,0.15,1.3,360,3,0.6
＜その他＞うに 粒うに ,183,17.2,5.8,15.6,0,3300,280,46,63,1.1,1.9,22,0.14,0.65,0.07,5.4,98,0,8.4
＜その他＞うに 練りうに ,170,13.5,2.9,22.4,0,2800,230,38,41,1.8,1.3,15,0,0.30,0.06,4.8,87,0,7.1
＜その他＞おきあみ 生 ,94,15.0,3.2,0.2,0,420,320,360,85,0.8,1.0,0,0.15,0.26,0.09,6.2,49,2,1.1
＜その他＞おきあみ ゆで ,86,13.8,3.0,0,0,620,200,350,110,0.6,0.9,0,0.21,0.25,0.07,4.0,36,1,1.6
＜その他＞くらげ 塩蔵 塩抜き ,22,5.2,0.1,0,0,110,1,2,4,0.3,0,0,0,0.01,0,0.2,3,0,0.3
＜その他＞しゃこ ゆで ,98,19.2,1.7,0.2,0,310,230,88,40,0.8,3.3,0,0.26,0.13,0.06,12.9,15,0,0.8
＜その他＞なまこ 生 ,23,4.6,0.3,0.5,0,680,54,72,160,0.1,0.2,0,0.05,0.02,0.04,2.3,4,0,1.7
＜その他＞なまこ このわた ,64,11.4,1.8,0.5,0,1800,330,41,95,4.0,1.4,23,0.20,0.50,0.13,11.4,78,0,4.6
＜その他＞ほや 生 ,30,5.0,0.8,0.8,0,1300,570,32,41,5.7,5.3,0,0.01,0.13,0.02,3.8,32,3,3.3
＜その他＞ほや 塩辛 ,72,11.6,1.1,3.8,0,1400,79,14,25,3.0,2.5,0,0.01,0.18,0.03,5.6,13,0,3.6
＜水産練り製品＞かに風味かまぼこ ,90,12.1,0.5,9.2,0,850,76,120,19,0.2,0.2,0,0.01,0.04,0.01,0.7,3,1,2.2
